Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
126,55,0,0,1690283346066.691,35.681884765625,454.0,287.5,7.649,0,0.45518323873129296,485.5,279.0
127,55,0,0,1690283346095.067,28.3759765625,447.0,288.5,7.071,0,0.3162277660168559,478.0,282.0
128,55,0,0,1690283346127.343,32.276123046875,439.0,288.5,8.0,0,0.6324555320336939,470.0,285.0
129,55,0,3,1690283346162.735,35.39208984375,431.0,288.5,8.0,0,1.0644002897775704,462.0,287.0
130,55,0,0,1690283346198.858,36.122802734375,423.0,288.5,8.0,0,0.9899494936611826,454.0,288.5
131,55,0,0,1690283346231.062,32.2041015625,414.0,287.5,9.055,0,1.0,446.0,289.5
132,55,0,0,1690283346267.264,36.201904296875,406.0,287.5,8.0,0,1.0,436.5,289.5
133,55,0,0,1690283346295.573,28.30908203125,397.0,287.0,9.014,0,0.5,428.0,289.0
134,55,0,0,1690283346328.012,32.43896484375,388.0,286.5,9.014,0,0.4417261042993862,419.0,288.5
135,55,0,0,1690283346363.738,35.72607421875,379.0,286.5,9.0,0,0.5,410.0,288.0
136,55,0,0,1690283346396.059,32.321044921875,370.0,286.5,9.0,0,0.3328201177351123,400.0,287.5
137,55,0,0,1690283346427.496,31.43701171875,360.0,287.0,10.012,0,0.8320502943378626,391.0,287.5
138,55,0,0,1690283346463.616,36.119873046875,350.0,286.5,10.012,0,1.0,382.0,287.5
139,55,0,0,1690283346495.405,31.7890625,342.0,286.5,8.0,0,0.0,372.0,286.5
140,55,0,0,1690283346531.119,35.7138671875,332.0,286.5,10.0,0,0.37453212707917755,362.5,286.5
141,55,0,0,1690283346567.102,35.983154296875,322.0,287.0,10.012,0,0.14981285083165968,353.0,286.5
142,55,0,0,1690283346594.973,27.870849609375,312.0,286.5,10.012,0,0.0,344.0,286.5
143,55,0,0,1690283346627.542,32.569091796875,302.5,286.5,9.5,0,0.0,334.0,286.5
144,55,0,0,1690283346663.684,36.14208984375,293.0,287.0,9.513,0,0.3995009355511322,324.0,286.5
145,55,0,0,1690283346696.071,32.386962890625,283.0,286.5,10.012,0,0.09987523388781001,314.0,286.5
146,55,0,0,1690283346727.633,31.56201171875,274.0,286.5,9.0,0,0.0,303.5,286.5
147,55,0,0,1690283346763.463,35.829833984375,264.0,286.5,10.0,0,0.4993089146662459,293.0,286.5
148,55,0,0,1690283346795.647,32.18408203125,254.0,287.0,10.012,0,0.09987523388781001,285.0,286.5
149,55,0,0,1690283346827.523,31.8759765625,244.0,286.5,10.012,0,0.0,275.0,286.5
150,55,0,0,1690283346863.411,35.887939453125,234.0,286.5,10.0,0,0.0,265.0,286.5
151,55,0,0,1690283346895.363,31.9521484375,225.0,287.0,9.014,0,0.4494385524950358,255.0,286.5
152,55,0,0,1690283346927.469,32.10595703125,215.0,287.0,10.0,0,0.07490642541585822,245.5,286.5
