388.0,284.0
378.0,285.0
369.0,285.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
282.0,283.5
271.0,283.5
259.0,283.5
247.0,283.5
235.0,283.5
222.0,283.5
209.5,283.5
196.5,283.5
184.0,283.5
170.5,283.5
158.0,282.0
146.0,278.0
134.0,274.0
124.0,268.0
115.0,261.0
107.0,253.0
100.0,245.0
94.0,237.0
89.0,230.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
84.0,140.0
87.5,133.0
92.0,124.0
98.0,119.0
105.0,109.0
113.0,103.0
121.0,97.0
129.0,92.0
138.0,89.0
148.0,85.5
158.0,84.0
169.0,84.0
179.0,84.0
189.0,84.0
200.0,84.0
211.0,84.0
222.0,84.5
233.0,84.0
244.0,84.5
255.0,84.0
267.0,84.5
279.5,84.0
291.0,84.0
304.0,84.0
