Frame,PWM,Meta,Tiempo vuelta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
1487,59,0,,0,1693663090564.578,31.93896484375,585.0,231.5,11.18,0,0.9962405881956288,599.0,198.5
1488,59,0,,0,1693663090598.107,33.529052734375,578.0,241.5,12.207,0,2.2345358992263487,597.0,211.5
1489,59,0,,0,1693663090631.018,32.9111328125,570.0,251.0,12.42,0,3.1449023766889463,593.0,222.5
1490,59,0,,0,1693663090661.377,30.35888671875,560.0,259.0,12.806,0,3.358850874128047,587.0,234.5
1491,59,0,,0,1693663090696.789,35.412109375,551.0,266.0,11.402,0,3.4622296335824316,580.0,244.5
1492,59,0,,0,1693663090729.846,33.056884765625,541.0,272.0,11.662,0,3.5919965234379485,572.0,254.0
1493,59,0,,0,1693663090761.909,32.06298828125,530.0,276.5,11.885,0,3.990613987846993,562.0,262.5
1494,59,0,,0,1693663090798.098,36.18896484375,519.0,280.5,11.705,0,3.8587181657064584,551.0,270.5
1495,59,0,,0,1693663090829.937,31.839111328125,507.0,283.0,12.258,0,4.627734781028369,541.0,277.0
1496,59,0,,0,1693663090862.122,32.18505859375,497.0,284.5,10.112,0,5.638760540930632,530.0,282.5
1497,59,0,,0,1693663090897.406,35.283935546875,485.0,285.0,12.01,0,6.261395601238433,518.5,287.0
1498,59,0,,0,1693663090933.778,36.3720703125,475.0,284.0,10.05,0,6.082762530298219,508.0,289.0
1499,59,0,,0,1693663090967.092,33.31396484375,465.0,282.5,10.112,0,5.97398316619804,496.5,290.5
1500,59,0,,0,1693663090997.483,30.390869140625,456.0,280.0,9.341,0,5.557677719076193,486.5,290.5
1501,59,0,,0,1693663091035.102,37.619140625,447.0,277.0,9.487,0,5.373200827133965,476.0,289.5
1502,59,0,,3,1693663091069.119,34.016845703125,439.0,273.5,8.732,0,5.290809487845406,466.0,288.0
1503,59,0,,0,1693663091102.687,33.568115234375,430.0,269.0,10.062,0,5.647285525886627,456.5,286.0
1504,59,0,,0,1693663091135.763,33.075927734375,422.0,264.5,9.179,0,4.427188724235713,448.0,282.0
1505,59,0,,0,1693663091163.741,27.97802734375,413.5,259.5,9.862,0,3.721889173040124,440.0,278.0
1506,59,0,,0,1693663091200.698,36.95703125,405.0,255.5,9.394,0,1.7888543819998572,434.0,273.0
1507,59,0,,0,1693663091234.846,34.14794921875,397.0,250.5,9.434,0,0.21789388428113732,426.0,267.0
1508,59,0,,0,1693663091264.907,30.06103515625,388.0,245.5,10.296,0,0.38026509492254823,417.0,262.0
1509,59,0,,0,1693663091297.878,32.970947265625,380.0,241.5,8.944,0,0.10644925908247595,409.0,257.5
1510,59,0,,0,1693663091329.374,31.49609375,370.0,236.0,11.413,0,0.31799936400191403,400.0,252.0
1511,59,0,,0,1693663091361.819,32.445068359375,362.0,232.0,8.944,0,0.1942571724714418,392.0,247.5
1512,59,0,,0,1693663091397.477,35.657958984375,353.0,227.5,10.062,0,0.4472135954999579,384.0,243.0
1513,59,0,,0,1693663091434.867,37.389892578125,345.0,222.0,9.708,0,0.6571619315074902,375.0,238.0
1514,59,0,,0,1693663091467.208,32.341064453125,336.0,217.5,10.062,0,0.8944271909999159,367.0,233.5
1515,59,0,,0,1693663091497.588,30.3798828125,327.5,212.5,9.862,0,0.8944271909999159,358.0,229.0
1516,59,0,,0,1693663091534.095,36.507080078125,319.0,208.5,9.394,0,1.5965812281362513,348.0,226.0
1517,59,0,,0,1693663091565.333,31.238037109375,311.0,203.0,9.708,0,0.22360679774997896,341.5,220.0
1518,59,0,,0,1693663091601.619,36.285888671875,302.0,198.5,10.062,0,0.6337751582042596,333.0,215.0
1519,59,0,,0,1693663091629.072,27.453125,294.0,193.5,9.434,0,1.197554164677803,325.0,210.0
1520,59,0,,0,1693663091662.233,33.160888671875,284.0,188.0,11.413,0,0.6180314431495404,315.0,205.0
1521,59,0,,0,1693663091697.426,35.193115234375,276.0,183.0,9.434,0,0.4472135954999579,306.0,200.0
1522,59,0,,0,1693663091729.203,31.77685546875,266.0,178.0,11.18,0,0.21199957600125996,296.0,194.5
1523,59,0,,0,1693663091761.072,31.869140625,257.0,172.5,10.548,0,0.37239176118757994,287.5,189.5
1524,59,0,,0,1693663091800.573,39.5009765625,247.0,167.0,11.413,0,0.635998728003804,278.0,183.5
1525,59,0,,0,1693663091835.619,35.0458984375,237.0,161.0,11.662,0,0.8944271909999159,268.0,178.0
1526,59,0,,0,1693663091867.371,31.752197265625,227.0,155.5,11.413,0,0.9480909262799491,258.0,172.0
1527,59,0,,0,1693663091903.354,35.98291015625,217.0,150.0,11.413,0,1.3581346584488165,248.0,166.0
1528,59,0,,0,1693663091929.249,25.89501953125,207.0,144.0,11.662,0,1.3143238630149556,237.0,159.5
1529,59,0,,0,1693663091960.951,31.701904296875,195.0,137.0,13.892,0,1.708621021919473,226.0,153.0
1530,59,0,,0,1693663091996.968,36.01708984375,185.0,130.0,12.207,0,1.4577379737113252,214.0,146.5
1531,59,0,,4,1693663092028.818,31.85009765625,173.5,123.0,13.463,0,0.4678802379866637,203.5,142.5
1532,59,0,,0,1693663092066.323,37.5048828125,163.0,117.0,12.093,0,1.3107710728304531,193.0,134.0
1533,59,0,,0,1693663092101.395,35.072021484375,150.0,113.5,13.463,0,0.8170594879790356,180.0,126.0
1534,59,0,,0,1693663092135.859,34.4638671875,138.0,113.0,12.01,0,0.49613893835683204,169.0,121.0
1535,59,0,,0,1693663092168.615,32.756103515625,126.0,115.5,12.258,0,1.1141720290623165,158.0,114.5
1536,59,0,,0,1693663092201.477,32.862060546875,115.0,119.0,11.543,0,3.788379568808494,145.0,109.5
1537,59,0,,0,1693663092232.867,31.389892578125,108.0,125.5,9.552,0,6.608117833228827,132.0,107.5
1538,59,0,,0,1693663092264.458,31.591064453125,100.0,132.0,10.308,1,9.269368951038093,119.0,108.0
1539,59,0,,0,1693663092303.711,39.2529296875,95.0,139.5,9.014,1,10.700467279516348,108.5,110.5
1540,59,0,,0,1693663092335.987,32.276123046875,91.0,146.0,7.632,1,14.455123252165443,98.0,115.0
1541,59,0,,0,1693663092365.708,29.720947265625,88.0,153.5,8.078,1,14.5,90.0,121.5
1542,59,0,,0,1693663092403.383,37.675048828125,86.0,160.5,7.28,1,15.80895559241904,83.0,129.0
1543,59,0,,0,1693663092433.089,29.7060546875,84.0,167.0,6.801,1,16.574581086634584,78.0,135.5
1544,59,0,,0,1693663092467.38,34.290771484375,83.0,173.5,6.576,1,16.619732766846145,74.5,142.5
1545,59,0,,0,1693663092498.128,30.748046875,83.0,180.5,7.0,1,16.48326767384269,72.0,149.5
1546,59,0,,0,1693663092530.56,32.43212890625,83.0,186.5,6.0,1,15.365985601760585,71.0,157.0
1547,59,0,,0,1693663092561.671,31.11083984375,84.0,192.0,5.59,1,13.46291201783626,71.0,163.5
1548,59,0,,0,1693663092597.873,36.2021484375,84.5,198.5,6.519,1,12.392660516696198,71.0,170.0
1549,59,0,,0,1693663092630.099,32.22607421875,86.5,204.5,6.325,1,11.0,72.0,176.0
1550,59,0,,0,1693663092662.186,32.0869140625,89.5,211.0,7.159,0,8.0,75.0,182.0
1551,59,0,,0,1693663092698.113,35.927001953125,92.0,216.5,6.042,0,6.260990336999408,77.0,188.5
1552,59,0,,0,1693663092730.119,32.005859375,95.5,223.5,7.826,0,4.179959189218172,80.0,194.5
1553,59,0,,0,1693663092761.643,31.524169921875,101.0,229.5,8.139,0,1.5811388300841898,84.0,202.0
1554,59,0,,0,1693663092797.713,36.06982421875,107.0,235.0,8.139,0,1.8508402837893903,87.0,210.0
1555,59,0,,0,1693663092829.531,31.818115234375,112.5,239.0,6.801,0,2.0276344270758035,90.0,217.0
1556,59,0,,0,1693663092866.229,36.697998046875,120.0,243.5,8.746,0,1.118033988749895,94.5,224.0
1557,59,0,,0,1693663092902.774,36.544921875,126.0,246.0,6.5,0,1.0750164544594094,100.0,230.0
1558,59,0,,0,1693663092935.339,32.565185546875,133.5,249.0,8.078,0,0.6757246285173393,106.0,235.0
1559,59,0,,0,1693663092968.245,32.906005859375,140.0,250.5,6.671,0,1.5434872662825723,112.0,240.5
1560,59,0,,0,1693663092996.879,28.6337890625,148.0,251.5,8.062,0,0.9432422182838011,119.0,244.0
1561,59,0,,0,1693663093029.277,32.398193359375,156.0,251.5,8.0,0,1.0213243599737747,127.0,247.5
1562,59,0,,0,1693663093061.781,32.50390625,164.0,250.5,8.062,0,1.3491570401925634,134.0,250.5
1563,59,0,,0,1693663093097.497,35.716064453125,171.0,249.0,7.159,0,2.108590488016537,143.0,253.0
1564,59,0,,0,1693663093129.578,32.080810546875,179.0,246.5,8.382,0,2.5,150.0,254.0
1565,59,0,,0,1693663093161.862,32.2841796875,185.0,242.0,7.5,0,2.170607855311155,157.5,253.5
1566,59,0,,1,1693663093197.703,35.8408203125,191.0,238.0,7.211,0,2.374663005616558,166.0,252.5
1567,59,0,,0,1693663093229.198,31.4951171875,199.0,234.0,8.944,0,1.849304957442882,174.0,250.0
1568,59,0,,0,1693663093261.955,32.757080078125,206.0,229.0,8.602,0,1.8000000000000058,182.0,246.5
1569,59,0,,0,1693663093297.816,35.86083984375,214.0,225.0,8.944,0,2.080125735844609,188.0,242.5
1570,59,0,,0,1693663093329.491,31.675048828125,221.0,220.5,8.322,0,2.23606797749979,196.0,238.0
1571,59,0,,0,1693663093361.676,32.18505859375,229.0,216.0,9.179,0,1.6855907617853796,204.0,232.5
1572,59,0,,0,1693663093397.988,36.31201171875,237.0,211.0,9.434,0,0.4472135954999579,211.0,227.0
1573,59,0,,0,1693663093429.345,31.35693359375,245.0,206.0,9.434,0,0.1802525304378278,219.0,222.0
1574,59,0,,0,1693663093462.062,32.717041015625,254.0,201.5,10.062,0,0.5447347107028464,227.0,216.5
1575,59,0,,0,1693663093497.421,35.35888671875,262.0,196.0,9.708,0,1.006997986006048,236.5,212.5
1576,59,,,,,,,,,,,,
1577,59,,,,,,,,,,,,
1578,59,,,,,,,,,,,,
1579,59,,,,,,,,,,,,
1580,59,,,,,,,,,,,,
1581,59,,,,,,,,,,,,
1582,59,0,,0,1693663093742.61,245.189208984375,330.0,154.0,79.925,,,,
1583,59,0,,0,1693663093763.546,20.935791015625,341.0,148.5,12.298,,,,
1584,59,0,,0,1693663093798.189,34.64306640625,351.5,141.5,12.619,,,,
1585,59,0,,0,1693663093830.322,32.133056640625,364.0,134.5,14.327,,,,
1586,59,0,,0,1693663093861.962,31.639892578125,375.0,128.0,12.777,0,1.3867504905630808,348.0,145.5
1587,59,0,,0,1693663093898.239,36.277099609375,387.0,121.0,13.892,,,,
1588,59,0,,0,1693663093929.125,30.885986328125,401.0,114.0,15.652,0,0.9000595522240482,370.0,132.0
1589,59,0,,0,1693663093965.571,36.446044921875,413.0,106.0,14.422,0,0.9357604759733151,382.0,125.0
1590,58,1,4.197208984375,0,1693663094001.476,35.905029296875,425.0,99.5,13.647,0,0.0,395.0,117.0
1591,58,0,,2,1693663094034.231,32.7548828125,439.0,91.0,16.378,0,0.5547001962252409,406.0,110.0
1592,58,0,,0,1693663094066.25,32.01904296875,452.0,84.5,14.534,0,0.01831858263616613,419.5,102.5
1593,58,0,,0,1693663094099.489,33.239013671875,467.0,79.0,15.977,0,0.7326750130471945,433.0,95.5
1594,58,0,,0,1693663094132.116,32.626953125,482.0,76.0,15.297,0,0.8944271909999032,446.0,86.5
1595,58,0,,0,1693663094160.437,28.321044921875,496.0,75.0,14.036,0,2.2845990353240695,459.0,79.5
1596,58,0,,0,1693663094197.092,36.655029296875,511.0,76.5,15.075,0,2.5495097567963922,474.0,75.0
1597,58,0,,0,1693663094232.996,35.904052734375,524.0,80.0,13.463,0,3.9542112743289892,489.5,71.5
1598,58,0,,0,1693663094265.636,32.639892578125,537.0,84.0,13.601,0,5.77121570321794,504.0,70.0
1599,58,0,,0,1693663094301.862,36.22607421875,548.0,90.0,12.53,0,7.26068772272273,518.5,71.0
1600,58,0,,0,1693663094336.263,34.40087890625,558.5,96.5,12.349,1,9.043139851753827,532.0,73.0
1601,58,0,,0,1693663094361.584,25.321044921875,567.0,104.0,11.336,1,9.73665999050498,544.5,77.0
1602,58,0,,0,1693663094399.102,37.51806640625,574.0,112.0,10.63,1,10.32464820978117,555.5,82.5
1603,58,0,,0,1693663094435.095,35.992919921875,581.0,120.5,11.011,1,10.211027265707,566.0,89.5
1604,58,0,,0,1693663094466.129,31.033935546875,587.0,130.0,11.236,1,10.259142264341596,574.0,96.5
1605,58,0,,0,1693663094497.013,30.884033203125,591.0,139.0,9.849,1,9.877569118027761,581.0,105.0
1606,58,0,,0,1693663094538.107,41.093994140625,594.0,148.5,9.962,1,8.76367855729942,587.0,114.0
1607,58,0,,0,1693663094566.7,28.593017578125,596.0,159.0,10.689,0,7.965395454870769,592.0,123.0
1608,58,0,,0,1693663094602.4,35.699951171875,598.0,169.5,10.689,0,6.802819306395214,596.0,133.5
1609,58,0,,0,1693663094636.315,33.9150390625,599.0,179.5,10.05,0,5.470553184190588,598.0,143.0
1610,58,0,,0,1693663094660.627,24.31201171875,598.0,190.5,11.045,0,5.753697317617336,601.0,154.5
1611,58,0,,0,1693663094702.52,41.89306640625,597.5,202.0,11.511,0,5.753697317617336,603.0,165.0
1612,58,0,,0,1693663094734.539,32.01904296875,594.0,212.5,11.068,0,4.179156198881997,603.0,177.5
1613,58,0,,0,1693663094761.087,26.5478515625,589.0,223.5,12.083,0,2.9424117463818806,601.0,190.0
1614,58,0,,0,1693663094796.916,35.8291015625,583.0,233.5,11.662,0,1.4768656253944383,599.0,201.5
1615,58,0,,0,1693663094834.387,37.470947265625,577.0,243.0,11.236,0,1.1172679496131803,595.0,213.0
1616,58,0,,0,1693663094864.992,30.60498046875,569.0,252.0,12.042,0,2.027634427075778,591.0,224.0
1617,58,0,,0,1693663094900.969,35.97705078125,560.0,259.5,11.715,0,1.9722337291388905,585.0,234.0
1618,58,0,,0,1693663094934.543,33.573974609375,550.0,266.5,12.207,0,2.823546315027178,579.0,245.0
1619,58,0,,0,1693663094965.959,31.416015625,540.0,272.0,11.413,0,1.7925163190605218,570.0,253.5
1620,58,0,,0,1693663095002.889,36.929931640625,529.5,277.0,11.63,0,3.6046204502837966,562.0,262.5
1621,58,0,,0,1693663095030.085,27.196044921875,519.0,280.5,11.068,0,3.986782384478739,551.0,270.5
1622,58,0,,0,1693663095063.957,33.8720703125,507.0,283.0,12.258,0,4.944236174511994,541.0,277.0
1623,58,0,,0,1693663095097.61,33.653076171875,497.0,284.5,10.112,0,5.375872022286281,530.0,282.5
1624,58,0,,0,1693663095130.749,33.138916015625,485.5,285.0,11.511,0,5.1804380544447985,518.0,286.0
1625,58,0,,0,1693663095161.478,30.72900390625,475.0,284.5,10.512,0,5.5901699437494745,508.0,288.5
1626,58,0,,0,1693663095197.624,36.14599609375,465.0,282.5,10.198,0,5.9726183379922215,496.5,290.5
1627,58,0,,0,1693663095229.403,31.779052734375,455.5,280.0,9.823,0,5.516527483090961,486.0,290.5
1628,58,0,,0,1693663095261.072,31.6689453125,447.0,277.0,9.014,0,5.446209608068963,476.0,290.0
1629,58,0,,3,1693663095297.183,36.111083984375,439.0,273.5,8.732,0,5.197077581161899,466.0,288.0
1630,58,0,,0,1693663095329.629,32.44580078125,430.0,268.5,10.296,0,5.191663305304722,456.0,285.5
1631,58,0,,0,1693663095360.432,30.802978515625,423.0,264.5,8.062,0,4.853626716970781,448.0,282.5
1632,58,0,,0,1693663095397.791,37.359130859375,414.0,259.5,10.296,0,3.321070339020442,441.0,278.0
1633,58,0,,0,1693663095429.211,31.419921875,406.0,255.5,8.944,0,1.7483145522430865,434.5,273.0
1634,58,0,,0,1693663095465.966,36.755126953125,398.0,251.5,8.944,0,1.0542952440082578,427.0,268.0
1635,58,0,,0,1693663095499.374,33.407958984375,390.0,246.5,9.434,0,0.6313358105322218,419.0,263.0
1636,58,0,,0,1693663095529.07,29.696044921875,382.0,242.5,8.944,0,0.44721359549993256,411.0,258.5
1637,58,0,,0,1693663095560.972,31.90185546875,373.0,237.5,10.296,0,0.0,403.0,254.0
1638,58,0,,0,1693663095597.314,36.342041015625,365.0,233.0,9.179,0,0.5299989400031739,395.0,249.0
1639,58,0,,0,1693663095630.314,33.0,357.0,229.5,8.732,0,0.4472135954999579,388.0,245.0
1640,58,0,,0,1693663095662.64,32.325927734375,349.0,224.0,9.708,0,0.7284643967679288,379.0,240.0
1641,58,0,,0,1693663095702.57,39.93017578125,340.0,220.5,9.657,0,0.1634204132108406,370.0,236.0
1642,58,0,,0,1693663095734.449,31.87890625,332.0,215.0,9.708,0,0.5725983343138682,363.0,231.5
1643,58,0,,0,1693663095765.121,30.672119140625,324.0,211.0,8.944,0,0.9270471647242944,355.0,227.0
1644,58,0,,0,1693663095797.104,31.98291015625,316.0,206.0,9.434,0,0.15533411192354932,346.0,223.0
1645,58,0,,0,1693663095835.576,38.471923828125,308.0,202.0,8.944,0,1.4935759876113626,339.0,218.0
1646,58,0,,0,1693663095864.506,28.93017578125,300.0,197.0,9.434,0,0.4472135954999579,330.0,213.5
1647,58,0,,0,1693663095901.873,37.366943359375,292.0,192.5,9.179,0,1.1659976680070079,323.0,209.0
1648,58,0,,0,1693663095928.279,26.406005859375,283.0,188.0,10.062,0,0.4472135954999579,313.0,204.0
1649,58,0,,0,1693663095963.867,35.587890625,274.0,182.5,10.548,0,0.5299989400031739,305.0,199.5
1650,58,0,,0,1693663096002.774,38.906982421875,266.0,177.5,9.434,0,0.4085510330271418,295.5,194.0
1651,58,0,,0,1693663096032.364,29.590087890625,256.0,172.0,11.413,0,0.8944271909999159,286.0,188.5
1652,58,0,,0,1693663096065.301,32.93701171875,247.0,167.0,10.296,0,1.2325182041639489,278.0,183.5
1653,58,0,,0,1693663096096.693,31.39208984375,237.5,161.5,10.977,0,0.0,266.0,177.5
1654,58,0,,0,1693663096134.293,37.599853515625,228.0,156.5,10.735,0,0.9638374995442993,258.0,172.0
1655,58,0,,0,1693663096166.723,32.429931640625,219.0,151.5,10.296,0,0.4856429311786321,248.0,167.0
1656,58,0,,0,1693663096197.622,30.899169921875,209.0,145.5,11.662,0,0.9337494132822548,238.5,161.0
1657,58,0,,0,1693663096229.992,32.369873046875,197.5,139.0,13.21,0,1.7483145522430865,228.0,154.5
1658,58,0,,0,1693663096266.892,36.900146484375,187.0,131.5,12.903,0,2.4009801919951337,217.0,147.5
1659,58,0,,0,1693663096303.866,36.973876953125,177.0,125.0,11.927,0,2.0060795848768493,206.0,141.5
1660,58,0,,4,1693663096334.296,30.429931640625,165.0,119.0,13.416,0,1.5693431230415635,196.0,136.0
1661,58,0,,0,1693663096360.872,26.576171875,155.0,114.0,11.18,0,1.152859972413363,184.5,128.5
1662,58,0,,0,1693663096397.477,36.60498046875,143.0,113.0,12.042,0,0.0,174.0,123.5
1663,58,0,,0,1693663096428.914,31.43701171875,132.0,114.0,11.045,0,0.0,163.0,118.0
1664,58,0,,0,1693663096461.863,32.948974609375,120.0,117.0,12.369,0,2.7405008351734144,152.0,111.0
1665,58,0,,0,1693663096497.92,36.056884765625,111.0,122.0,10.296,0,4.8436624132747355,139.0,108.5
1666,58,0,,0,1693663096529.396,31.47607421875,104.0,128.5,9.552,0,7.033533126053663,127.0,108.0
1667,58,0,,0,1693663096562.022,32.6259765625,98.0,135.0,8.846,1,8.741572761215382,115.5,109.5
1668,58,0,,0,1693663096597.985,35.963134765625,93.0,142.0,8.602,1,9.809987209808368,107.0,113.0
1669,58,0,,0,1693663096629.44,31.454833984375,89.0,149.5,8.5,1,12.11726380796345,97.5,118.0
1670,58,0,,0,1693663096661.749,32.30908203125,86.0,157.0,8.078,1,12.689490255297772,89.5,125.5
1671,58,0,,0,1693663096703.458,41.708984375,84.0,164.5,7.762,1,13.135983178051578,84.0,132.0
1672,58,0,,0,1693663096730.052,26.593994140625,82.5,172.5,8.139,1,12.411764705882357,80.0,140.0
1673,58,0,,0,1693663096765.966,35.9140625,82.5,181.0,8.5,1,11.048872621534585,77.5,148.5
1674,58,0,,0,1693663096802.959,36.992919921875,82.5,189.5,8.5,1,10.886246986174045,75.0,156.0
1675,58,0,,0,1693663096832.613,29.654052734375,84.0,197.0,7.649,1,8.569416879833618,75.0,166.0
1676,58,0,,0,1693663096865.363,32.75,86.0,204.5,7.762,0,7.5,75.0,175.0
1677,58,0,,0,1693663096898.256,32.89306640625,89.5,213.5,9.657,0,6.0,76.5,183.5
1678,58,0,,0,1693663096934.302,36.0458984375,93.5,220.5,8.062,0,3.922322702763675,79.0,192.0
1679,58,0,,0,1693663096966.885,32.5830078125,99.0,228.0,9.301,0,2.8342891561636594,82.0,200.5
1680,58,0,,0,1693663097001.898,35.012939453125,105.0,234.0,8.485,0,1.8122313057747377,86.0,209.5
1681,58,0,,0,1693663097035.416,33.51806640625,114.0,239.5,10.548,0,1.116312611302876,90.5,217.5
1682,58,0,,0,1693663097066.169,30.7529296875,121.0,244.5,8.602,0,0.6451239966845637,96.0,225.0
1683,58,0,,0,1693663097102.664,36.4951171875,129.5,247.5,9.014,0,0.7071067811865476,102.0,232.0
1684,58,0,,0,1693663097135.382,32.718017578125,138.0,250.0,8.86,0,2.1806091304439055,109.0,239.0
1685,58,0,,0,1693663097160.812,25.429931640625,146.0,251.0,8.062,0,1.5112193036696555,117.0,243.5
1686,58,0,,0,1693663097202.322,41.510009765625,154.0,251.5,8.016,0,1.9691856965995556,125.0,248.0
1687,58,0,,0,1693663097234.937,32.614990234375,164.0,250.5,10.05,0,1.4672648847560736,134.5,250.5
1688,58,0,,0,1693663097260.262,25.324951171875,171.0,248.5,7.28,0,2.3566599571949536,143.0,253.0
1689,58,0,,0,1693663097297.444,37.18212890625,179.0,245.5,8.544,0,2.682266304672754,151.0,254.0
1690,58,0,,0,1693663097333.558,36.114013671875,187.0,241.0,9.179,0,2.6866004135669823,161.0,253.5
1691,58,0,,1,1693663097365.934,32.3759765625,194.0,236.5,8.322,0,2.33512958712771,169.0,251.5
1692,58,0,,0,1693663097397.385,31.450927734375,202.0,231.5,9.434,0,2.9260286799032706,178.0,249.0
1693,58,0,,0,1693663097430.36,32.97509765625,210.0,227.0,9.179,0,2.50577966923307,185.0,245.0
1694,58,0,,0,1693663097467.384,37.02392578125,218.0,222.0,9.434,0,1.9827778348161587,193.0,239.5
1695,58,0,,0,1693663097503.502,36.117919921875,227.0,217.0,10.296,0,2.967994064017805,202.0,235.0
1696,58,0,,0,1693663097534.126,30.6240234375,235.0,212.0,9.434,0,2.124465371741089,209.0,230.0
1697,58,0,,0,1693663097565.442,31.31591796875,244.0,207.0,10.296,0,1.2719974560076228,218.0,223.5
1698,58,0,,0,1693663097601.529,36.087158203125,253.0,202.0,10.296,0,0.04856429311785493,226.0,217.5
1699,58,0,,0,1693663097633.851,32.322021484375,262.0,196.0,10.817,0,0.9227215692393982,236.0,212.5
1700,58,,,,,,,,,,,,
1701,58,,,,,,,,,,,,
1702,58,,,,,,,,,,,,
1703,58,,,,,,,,,,,,
1704,58,,,,,,,,,,,,
1705,58,,,,,,,,,,,,
1706,58,0,,0,1693663097863.272,229.4208984375,330.5,153.5,80.613,,,,
1707,58,0,,0,1693663097897.766,34.494140625,343.0,147.5,13.865,,,,
1708,58,0,,0,1693663097930.092,32.325927734375,354.0,140.0,13.314,,,,
1709,58,0,,0,1693663097960.916,30.823974609375,366.0,133.0,13.892,,,,
1710,58,0,,0,1693663097997.977,37.06103515625,379.0,126.5,14.534,,,,
1711,58,0,,0,1693663098033.594,35.616943359375,391.0,119.0,14.151,,,,
1712,58,0,,0,1693663098067.717,34.123046875,404.0,111.5,15.008,0,0.8944271909999159,374.0,130.0
1713,58,0,,0,1693663098096.596,28.87890625,416.0,104.5,13.892,0,0.741998516004446,386.0,123.0
1714,59,1,4.13245068359375,0,1693663098129.233,32.636962890625,430.0,96.0,16.378,0,0.03331483023265457,398.0,115.0
1715,59,0,,2,1693663098161.238,32.005126953125,444.0,88.5,15.882,0,0.3239170878369084,411.5,107.5
1716,59,0,,0,1693663098197.158,35.919921875,458.0,82.0,15.435,0,0.9158437663089901,426.0,99.5
1717,59,0,,0,1693663098229.05,31.89208984375,473.0,77.5,15.66,0,1.0703685350349388,438.0,90.5
1718,59,0,,0,1693663098260.641,31.591064453125,488.0,75.5,15.133,0,1.198547564524706,453.0,83.0
1719,59,0,,0,1693663098296.793,36.15185546875,504.0,75.5,16.0,0,1.7240873133980752,467.0,77.5
1720,60,0,,0,1693663098329.719,32.926025390625,518.0,78.0,14.221,0,3.766666022594008,482.0,72.5
1721,60,0,,0,1693663098364.793,35.073974609375,531.0,82.0,13.601,0,5.0,497.5,70.5
1722,60,0,,0,1693663098402.307,37.513916015625,543.0,87.0,13.0,0,6.8206767731659115,512.0,70.0
1723,60,0,,0,1693663098434.069,31.76220703125,553.5,93.5,12.349,1,9.190182776172604,526.5,71.0
1724,60,0,,0,1693663098462.756,28.68701171875,563.0,100.5,11.8,1,10.846153846153856,540.0,74.0
1725,60,0,,0,1693663098497.881,35.125,571.0,109.0,11.673,1,11.539312705049571,552.0,79.0
1726,60,0,,0,1693663098534.041,36.159912109375,578.0,117.5,11.011,1,11.885166440927346,562.0,85.0
1727,60,0,,0,1693663098566.391,32.35009765625,585.0,126.5,11.402,1,11.351352827270162,572.0,93.5
1728,60,0,,0,1693663098601.672,35.281005859375,589.0,136.0,10.308,1,11.308517533582341,579.0,101.0
1729,60,0,,0,1693663098635.158,33.48583984375,594.0,146.0,11.18,1,10.625392654964081,586.0,110.5
1730,60,0,,0,1693663098665.782,30.6240234375,596.0,156.0,10.198,1,8.726727292104963,591.0,120.0
1731,60,0,,0,1693663098699.091,33.30908203125,598.0,166.5,10.689,1,8.391732626257133,596.0,131.0
1732,60,0,,0,1693663098733.415,34.323974609375,599.0,177.0,10.548,0,6.484597134749352,598.0,139.5
1733,60,0,,0,1693663098766.36,32.945068359375,599.0,187.5,10.5,0,4.706787243316445,600.0,152.0
1734,60,0,,0,1693663098801.631,35.27099609375,598.0,199.5,12.042,0,4.584246643304893,602.0,163.0
1735,60,0,,0,1693663098832.288,30.656982421875,594.0,210.5,11.705,0,3.1761046030378393,602.0,175.0
1736,60,0,,0,1693663098864.657,32.368896484375,590.0,221.5,11.705,0,2.0,601.0,187.5
1737,60,0,,0,1693663098900.3,35.64306640625,585.0,232.5,12.083,0,1.4524080181184742,599.0,201.0
1738,60,0,,0,1693663098934.394,34.093994140625,577.0,241.5,12.042,0,3.3319948650953966,597.0,212.0
1739,60,0,,0,1693663098966.773,32.37890625,570.0,251.0,11.8,0,2.2345358992263487,592.0,222.5
1740,60,0,,0,1693663098998.35,31.5771484375,560.0,259.0,12.806,0,2.0761369963435086,586.0,234.5
1741,60,0,,0,1693663099029.072,30.721923828125,550.0,265.5,11.927,0,3.093109269831325,579.0,244.0
1742,60,0,,0,1693663099061.643,32.571044921875,541.0,272.0,11.102,0,2.967301475883524,571.0,254.0
1743,60,0,,0,1693663099097.56,35.9169921875,529.0,276.5,12.816,0,4.317984623948281,561.0,263.5
1744,60,0,,0,1693663099129.923,32.363037109375,518.0,280.5,11.705,0,5.044226310043704,551.0,271.0
1745,60,0,,0,1693663099162.068,32.14501953125,507.0,283.0,11.281,0,5.617975065414267,541.0,278.0
1746,60,0,,0,1693663099197.517,35.448974609375,496.0,284.5,11.102,0,6.108657252674816,529.0,283.0
1747,60,0,,0,1693663099229.604,32.0869140625,485.0,284.5,11.0,0,6.0724182383377014,519.0,286.5
1748,60,0,,0,1693663099261.377,31.77294921875,475.0,284.5,10.0,0,6.012537610632449,507.5,289.0
1749,60,0,,0,1693663099297.9,36.52294921875,465.0,282.5,10.198,0,6.020797289396148,496.5,290.5
