Frame,PWM,Meta,Tiempo vuelta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
228,52,0,,0,1691848593505.281,29.95703125,418.0,290.0,10.012,0,2.6475678243655065,449.0,291.5
229,52,0,,0,1691848593538.118,32.8369140625,408.0,289.5,10.012,0,1.5,438.0,292.0
230,52,0,,0,1691848593569.099,30.981201171875,398.0,289.5,10.0,0,1.5,429.0,292.0
231,52,0,,0,1691848593607.248,38.14892578125,388.0,289.5,10.0,0,1.4481908913728634,419.0,291.5
232,52,0,,0,1691848593638.589,31.341064453125,377.0,289.5,11.0,0,1.5,407.5,291.0
233,52,0,,0,1691848593674.771,36.181884765625,366.0,290.0,11.011,0,1.0,397.0,290.5
234,52,0,,0,1691848593706.984,32.212890625,356.0,289.5,10.012,0,0.0,387.0,289.5
235,52,0,,0,1691848593738.788,31.80419921875,344.5,289.5,11.5,0,0.022703830459322408,376.5,289.5
236,52,0,,0,1691848593768.115,29.326904296875,334.0,290.0,10.512,0,0.4993761694389422,366.0,289.5
237,52,0,,0,1691848593803.491,35.3759765625,324.0,290.0,10.0,0,0.0,355.5,289.5
238,52,0,,0,1691848593838.3,34.80908203125,314.0,290.0,10.0,0,0.023782574707746335,344.0,289.5
239,52,0,,0,1691848593873.948,35.64794921875,302.0,290.5,12.01,0,0.4994340688622296,334.0,289.5
240,52,0,,0,1691848593907.122,33.174072265625,292.0,290.5,10.0,0,0.5,322.0,290.5
241,52,0,,0,1691848593939.158,32.035888671875,280.0,290.5,12.0,0,0.37467490240963197,311.0,290.5
242,52,0,,0,1691848593974.7,35.5419921875,269.5,290.5,10.5,0,0.0,299.5,290.5
243,52,0,,0,1691848594003.975,29.275146484375,258.0,291.0,11.511,0,0.0,289.0,290.5
244,52,0,,0,1691848594033.334,29.35888671875,246.0,290.5,12.01,0,0.0,277.0,290.5
245,52,0,,0,1691848594074.89,41.555908203125,234.0,291.0,12.01,0,0.195467509243396,265.0,290.5
246,52,0,,0,1691848594107.687,32.797119140625,223.0,291.0,11.0,0,0.3330443576974767,254.0,290.5
247,52,0,,0,1691848594133.427,25.739990234375,212.0,291.0,11.0,0,0.12489163413652506,243.0,290.5
248,52,0,,0,1691848594169.489,36.06201171875,200.0,291.5,12.01,0,0.5,231.0,290.5
249,52,0,,0,1691848594201.804,32.31494140625,188.0,291.5,12.0,0,0.5,219.0,290.5
250,52,0,,0,1691848594234.366,32.56201171875,176.0,292.0,12.01,0,0.2914138129852634,207.0,291.5
251,52,0,,0,1691848594273.033,38.6669921875,164.0,292.0,12.0,0,0.0,194.5,291.5
252,52,0,,0,1691848594301.014,27.98095703125,152.0,292.0,12.0,0,0.20815272356089481,183.0,291.5
253,52,0,,4,1691848594333.879,32.864990234375,140.0,292.0,12.0,0,0.5,171.0,291.5
254,52,0,,0,1691848594369.94,36.06103515625,128.0,292.0,12.0,0,0.5,160.0,291.5
255,52,0,,0,1691848594401.767,31.8271484375,116.0,291.0,12.042,0,0.5,147.0,292.5
256,52,0,,0,1691848594433.686,31.9189453125,105.0,287.5,11.543,0,0.5,135.0,292.5
257,52,0,,0,1691848594469.656,35.969970703125,95.0,284.0,10.595,0,0.7474093186836586,125.0,292.5
258,52,0,,0,1691848594501.359,31.702880859375,85.0,279.0,11.18,0,0.45480548591540876,114.5,291.0
259,52,0,,0,1691848594533.944,32.585205078125,76.5,273.5,10.124,0,1.9113131716411598,103.5,289.0
260,52,0,,0,1691848594570.122,36.177978515625,67.5,267.5,10.817,0,2.0124611797498235,93.5,285.5
261,52,0,,0,1691848594602.162,32.0400390625,61.0,260.5,9.552,0,1.8026065138854932,84.0,280.5
262,52,0,,0,1691848594634.01,31.847900390625,53.5,252.5,10.966,0,1.8027756377319946,75.5,275.0
263,52,0,,0,1691848594669.998,35.988037109375,47.5,244.0,10.404,0,1.1094003924504425,67.0,268.5
264,52,0,,0,1691848594701.019,31.02099609375,42.0,234.5,10.977,0,1.0715077685807657,60.0,261.0
