397.0,286.0
388.0,287.5
379.0,287.5
369.0,288.5
361.0,287.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
280.0,287.0
269.0,287.0
258.5,287.0
247.0,287.0
235.0,287.0
223.0,287.5
211.0,288.5
199.0,288.5
187.0,287.5
174.0,288.5
162.0,287.0
150.0,285.0
138.0,281.0
128.5,276.0
118.5,270.0
109.5,261.0
102.0,253.0
96.0,245.0
91.0,238.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
85.0,136.0
91.0,127.0
97.0,119.0
103.0,111.5
109.0,107.0
117.0,100.0
124.0,95.0
135.0,92.0
144.0,89.0
154.0,87.0
163.0,85.0
174.0,85.5
184.0,85.0
194.0,86.0
203.0,86.0
213.0,86.0
223.0,85.0
233.0,86.0
243.0,86.0
253.0,86.0
263.0,86.0
275.0,86.0
285.0,86.0
297.0,86.0
308.0,87.0
318.0,87.0
331.0,87.0
343.0,87.0
353.0,87.0
367.0,87.0
378.0,87.5
391.0,87.0
403.0,88.5
415.0,93.0
425.0,97.0
437.0,103.0
445.0,111.0
453.0,118.0
460.0,128.0
465.5,137.0
469.5,146.0
474.0,155.0
476.0,165.0
478.0,174.0
478.0,186.0
479.0,196.0
477.0,206.0
475.0,217.0
471.5,226.0
467.0,235.0
461.0,243.0
455.0,252.5
449.0,260.0
440.5,266.0
432.0,272.0
423.0,277.5
414.0,281.5
404.0,284.0
393.0,286.0
383.0,287.5
374.0,287.5
364.0,287.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
278.0,287.0
266.0,287.0
254.0,287.0
242.0,287.0
230.0,287.5
216.0,288.5
204.0,288.5
190.0,288.5
178.0,288.5
165.0,288.0
152.0,285.0
140.0,280.5
128.5,275.5
119.0,270.0
110.0,262.0
102.0,252.0
96.0,244.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
81.0,146.0
86.0,135.0
91.0,127.0
96.5,119.5
102.0,112.0
109.0,106.0
117.0,101.0
127.0,95.5
134.0,92.0
145.0,88.5
154.0,87.0
163.0,85.0
172.0,85.0
182.0,85.0
192.0,86.0
202.0,86.0
212.0,86.0
222.0,86.0
232.0,86.0
242.5,87.0
253.0,86.0
264.0,87.0
275.0,86.0
285.0,86.0
297.0,86.0
308.0,87.5
320.0,87.5
332.0,87.5
343.0,87.0
355.0,87.0
367.0,87.0
379.0,87.5
392.0,87.5
406.0,90.0
417.0,94.0
428.0,99.0
438.0,105.0
446.0,112.5
455.0,121.0
461.0,131.0
465.5,139.0
470.0,147.0
474.0,158.0
477.0,168.0
478.0,178.0
479.0,189.0
478.0,199.0
476.0,210.0
474.0,219.0
470.0,228.0
465.0,238.0
459.0,247.0
453.0,255.0
445.0,262.0
435.5,268.0
429.5,274.0
419.0,279.5
409.5,283.0
400.0,285.0
389.0,287.0
380.0,288.5
370.0,287.5
360.0,287.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
285.0,287.0
274.0,287.0
262.0,287.0
250.0,287.0
238.0,287.0
226.0,287.0
212.5,288.5
200.5,288.5
188.0,288.5
175.0,288.5
162.0,287.0
150.0,285.0
138.0,281.0
127.0,275.0
117.0,268.0
109.0,261.0
102.0,252.0
95.0,245.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
82.0,141.5
88.0,133.0
93.0,124.0
99.0,117.0
0.0,0.0
114.0,103.0
0.0,0.0
128.0,94.0
139.0,90.0
148.0,88.0
156.0,85.5
166.0,85.0
176.0,85.0
186.0,85.0
197.0,85.0
206.0,85.0
216.5,85.0
227.0,85.0
237.0,85.0
247.0,85.0
258.0,86.0
269.0,86.0
280.0,86.0
291.0,86.0
301.0,86.5
313.0,86.5
325.0,86.5
337.0,86.5
350.0,86.5
