Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
93,,0,0,1691257113407.379,29.933837890625,533.5,213.5,8.139,0,3.0,539.0,181.5
94,,0,0,1691257113439.401,32.02197265625,530.0,221.5,8.732,0,3.0,539.0,189.5
95,,0,0,1691257113475.817,36.416015625,528.0,229.0,7.762,0,3.0388509974356106,539.0,198.0
96,,0,0,1691257113507.288,31.47119140625,524.0,237.0,8.944,0,2.334321443968978,537.0,207.5
97,,0,0,1691257113539.642,32.35400390625,519.0,244.0,8.602,0,2.3762830874025953,535.0,216.0
98,,0,0,1691257113578.702,39.059814453125,515.0,251.0,8.062,0,2.576626505603287,532.0,224.0
99,,0,0,1691257113610.601,31.899169921875,509.0,258.0,9.22,0,3.1304951684996674,529.5,233.0
100,,0,0,1691257113639.394,28.79296875,503.0,263.5,8.139,0,3.138686246083127,525.0,241.0
101,,0,0,1691257113675.261,35.866943359375,497.0,269.0,8.139,0,2.604729426373335,520.0,247.5
102,,0,0,1691257113707.551,32.2900390625,489.5,274.0,9.014,0,2.6031654938238864,515.0,255.0
103,,0,0,1691257113741.839,34.2880859375,482.0,278.5,8.746,0,2.2114624206022384,509.0,261.0
104,,0,0,1691257113778.046,36.206787109375,474.0,282.0,8.732,0,2.2728919322855985,502.0,267.5
105,,0,0,1691257113807.769,29.72314453125,466.0,285.0,8.544,0,1.664100588675656,494.0,273.0
106,,0,0,1691257113843.58,35.81103515625,458.0,288.0,8.544,0,1.8007351439963624,488.0,277.0
107,,0,0,1691257113875.613,32.032958984375,449.0,289.5,9.124,0,2.204503587108409,479.5,282.0
108,,0,0,1691257113907.659,32.0458984375,440.5,290.5,8.559,0,2.0482200759322846,470.5,285.5
109,,0,3,1691257113939.535,31.8759765625,432.0,290.5,8.5,0,1.8726583551380889,462.0,288.5
110,,0,0,1691257113975.362,35.8271484375,423.0,290.5,9.0,0,2.3015858222749928,454.0,291.0
111,,0,0,1691257114007.143,31.781005859375,414.5,290.5,8.5,0,2.570507446482748,445.5,292.5
112,,0,0,1691257114039.252,32.10888671875,406.0,289.5,8.559,0,2.5,436.0,293.0
113,,0,0,1691257114074.963,35.7109375,397.0,289.5,9.0,0,2.0,428.0,292.5
114,,0,0,1691257114107.193,32.230224609375,388.5,289.5,8.5,0,2.0,419.0,292.5
115,,0,0,1691257114142.162,34.968994140625,380.0,290.5,8.559,0,1.4020949708087764,411.0,291.5
116,,0,0,1691257114174.994,32.831787109375,371.0,290.5,9.0,0,1.0,400.5,290.5
117,,0,0,1691257114207.694,32.7001953125,362.0,290.5,9.0,0,0.0,392.0,289.5
118,,0,0,1691257114239.365,31.6708984375,352.0,290.5,10.0,0,1.2560434113495464,382.0,289.0
119,,0,0,1691257114275.087,35.721923828125,343.0,290.5,9.0,0,2.0,373.5,288.5
120,,0,0,1691257114307.229,32.14208984375,334.0,290.5,9.0,0,2.0,364.0,288.5
121,,0,0,1691257114342.391,35.162109375,324.0,290.5,10.0,0,1.5,354.0,289.0
122,,0,0,1691257114375.523,33.1318359375,314.5,290.5,9.5,0,1.0,345.0,289.5
123,,0,0,1691257114407.109,31.5859375,305.0,290.5,9.5,0,1.0,336.0,289.5
124,,0,0,1691257114442.04,34.93115234375,296.0,290.5,9.0,0,0.0,326.0,290.5
125,,0,0,1691257114478.544,36.50390625,286.0,290.5,10.0,0,0.0,316.5,290.5
126,,0,0,1691257114510.898,32.35400390625,276.0,290.0,10.012,0,0.0,307.0,290.5
127,,0,0,1691257114542.737,31.839111328125,266.0,290.5,10.012,0,0.0,297.0,290.5
128,,0,0,1691257114579.559,36.822021484375,256.0,290.5,10.0,0,0.0,287.0,290.5
129,,0,0,1691257114611.0,31.44091796875,246.0,290.5,10.0,0,0.4494385524950358,277.0,290.5
130,,0,0,1691257114639.726,28.72607421875,236.0,290.5,10.0,0,0.4494385524950358,267.0,290.0
131,,0,0,1691257114680.164,40.43798828125,226.0,290.5,10.0,0,1.0,257.0,289.5
132,,0,0,1691257114710.424,30.260009765625,216.0,290.5,10.0,0,1.0,247.0,289.5
133,,0,0,1691257114744.003,33.578857421875,206.0,290.5,10.0,0,1.0,237.0,289.5
134,,0,0,1691257114780.312,36.30908203125,196.0,290.5,10.0,0,1.0,226.5,289.5
135,,0,0,1691257114811.167,30.85498046875,185.5,290.0,10.512,0,0.5,216.5,290.0
136,,0,0,1691257114842.91,31.742919921875,175.0,290.0,10.5,0,0.5,206.5,290.0
137,,0,0,1691257114875.693,32.783203125,165.0,290.0,10.0,0,0.04756514941543724,195.0,290.5
138,,0,0,1691257114909.781,34.087890625,154.5,290.0,10.5,0,0.5,185.0,290.5
139,,0,4,1691257114943.362,33.5810546875,144.0,290.0,10.5,0,0.5,174.5,290.5
140,,0,0,1691257114978.488,35.1259765625,134.0,289.5,10.012,0,0.5,164.5,290.5
141,,0,0,1691257115011.308,32.820068359375,123.0,289.0,11.011,0,0.5,153.0,290.5
142,,0,0,1691257115043.106,31.7978515625,113.0,286.5,10.308,0,0.5493137863827905,143.0,290.5
143,,0,0,1691257115078.688,35.58203125,103.0,283.5,10.44,0,1.54386047123408,133.0,291.0
144,,0,0,1691257115110.356,31.66796875,93.0,279.5,10.77,0,1.6977493752543102,122.0,290.5
145,,0,0,1691257115143.17,32.81396484375,84.0,274.0,10.548,0,3.927087769406722,111.0,290.0
146,,0,0,1691257115180.715,37.545166015625,77.0,268.0,9.22,0,5.292317138045962,100.0,288.0
147,,0,0,1691257115212.103,31.387939453125,69.5,262.0,9.605,0,5.830951894845301,90.0,284.5
148,,0,0,1691257115242.684,30.5810546875,63.5,255.5,8.846,0,7.3714069518266285,80.5,280.5
149,,0,0,1691257115279.88,37.19580078125,59.0,249.5,7.5,1,8.677218312746225,73.0,276.0
150,,0,0,1691257115307.675,27.795166015625,54.0,243.5,7.81,1,9.838946998982182,65.0,271.0
151,,0,0,1691257115339.445,31.77001953125,50.0,237.5,7.211,1,10.42855657952089,59.0,266.0
152,,0,0,1691257115376.25,36.804931640625,46.5,232.0,6.519,1,10.2,54.5,260.5
153,,0,0,1691257115407.323,31.072998046875,44.0,226.0,6.5,1,9.98687663476589,51.0,255.5
154,,0,0,1691257115439.42,32.096923828125,42.0,220.5,5.852,1,8.770526275403382,48.0,250.0
155,,0,0,1691257115475.49,36.070068359375,40.0,214.5,6.325,0,7.765802747153214,45.0,244.0
156,,0,0,1691257115507.68,32.18994140625,38.0,209.0,5.852,0,5.86728216468239,44.0,239.0
157,,0,0,1691257115539.714,32.0341796875,36.0,203.0,6.325,0,4.346153846153844,42.0,232.5
158,,0,0,1691257115576.141,36.427001953125,34.0,196.5,6.801,0,1.8795868469768662,42.0,226.0
159,,0,0,1691257115607.144,31.0029296875,34.0,190.0,6.5,0,1.739252713092611,40.0,220.0
160,,0,0,1691257115639.312,32.16796875,34.0,183.5,6.5,0,0.5980503604017302,39.0,213.5
161,,0,0,1691257115680.958,41.64599609375,34.0,177.0,6.5,0,0.47434164902526144,38.0,207.5
162,,0,0,1691257115707.422,26.464111328125,34.5,170.5,6.519,0,0.9925397398266379,34.5,201.5
163,,0,0,1691257115739.592,32.169921875,36.0,164.0,6.671,0,2.0,32.0,195.0
164,,0,0,1691257115775.483,35.890869140625,38.0,157.5,6.801,0,2.5,31.5,188.0
165,,0,0,1691257115807.258,31.775146484375,40.0,151.5,6.325,0,4.0,30.0,181.0
166,,0,0,1691257115839.375,32.116943359375,42.0,145.5,6.325,0,4.218307438660534,30.0,174.0
167,,0,0,1691257115875.35,35.97509765625,45.0,139.5,6.708,0,5.17176865407144,30.0,167.0
168,,0,0,1691257115907.388,32.037841796875,48.0,133.5,6.708,0,5.477348934598873,31.5,160.0
169,,0,0,1691257115939.203,31.81494140625,51.5,128.5,6.103,0,5.059644256269403,34.0,153.5
170,,0,0,1691257115975.466,36.26318359375,55.0,122.5,6.946,0,3.952847075210474,37.0,148.0
171,,0,0,1691257116007.395,31.928955078125,59.0,117.5,6.403,0,3.801315561749636,40.0,141.0
172,,0,0,1691257116039.637,32.241943359375,65.0,112.0,8.139,0,3.3541019662496847,43.5,135.0
173,,0,0,1691257116075.248,35.611083984375,69.0,107.0,6.403,0,2.9901965098945,47.5,129.0
174,,0,0,1691257116107.298,32.050048828125,76.0,103.0,8.062,0,2.08746567717121,52.0,123.5
175,,0,0,1691257116143.232,35.933837890625,82.0,99.0,7.211,0,1.2493900951088497,57.0,118.0
176,,0,0,1691257116175.014,31.781982421875,89.0,95.5,7.826,0,1.3514492570346939,63.0,112.0
177,,0,0,1691257116211.165,36.151123046875,96.5,93.0,7.906,0,1.4142135623730951,68.0,106.0
178,,0,0,1691257116239.243,28.077880859375,103.0,91.0,6.801,0,2.2946425899003566,74.0,101.5
179,,0,0,1691257116270.809,31.566162109375,111.0,89.0,8.246,0,1.8027756377319946,81.0,97.5
180,,0,0,1691257116307.093,36.283935546875,118.0,87.5,7.159,0,2.23606797749979,87.0,94.0
181,,0,0,1691257116339.235,32.14208984375,126.0,87.0,8.016,0,1.897366596101023,95.0,91.5
182,,0,0,1691257116371.16,31.9248046875,134.5,87.0,8.5,0,1.4552137502179943,103.0,89.5
183,,0,1,1691257116407.51,36.35009765625,142.5,88.0,8.062,0,1.3339459376998348,109.5,88.0
184,,0,0,1691257116439.336,31.825927734375,150.0,87.5,7.517,0,1.0825669584428512,117.5,86.5
185,,0,0,1691257116471.355,32.01904296875,158.5,87.5,8.5,0,1.0604308646380656,125.0,86.0
186,,0,0,1691257116507.789,36.43408203125,165.5,88.0,7.018,0,1.0,133.0,86.0
187,,0,0,1691257116539.146,31.35693359375,173.0,88.0,7.5,0,1.3023647131866851,141.0,86.5
188,,0,0,1691257116571.185,32.0390625,181.0,88.0,8.0,0,0.5986710947139596,148.5,87.0
189,,0,0,1691257116607.644,36.458984375,189.0,88.0,8.0,0,0.5,156.5,88.0
190,,0,0,1691257116639.005,31.36083984375,196.5,87.5,7.517,0,0.07124704998790357,164.5,88.0
191,,0,0,1691257116671.01,32.005126953125,205.0,88.0,8.515,0,1.0,172.5,89.0
192,,0,0,1691257116709.205,38.195068359375,213.0,87.5,8.016,0,1.0,181.0,89.0
193,,0,0,1691257116739.555,30.349853515625,221.0,88.0,8.016,0,1.0,189.0,89.0
194,,0,0,1691257116774.505,34.949951171875,230.0,87.5,9.014,0,1.4680505487867646,197.0,89.0
195,,0,0,1691257116807.38,32.875,238.0,88.0,8.016,0,1.0,205.0,89.0
196,,0,0,1691257116839.283,31.903076171875,246.0,88.0,8.0,0,0.998052578482885,213.0,88.5
197,,0,0,1691257116871.339,32.05615234375,254.0,88.0,8.0,0,0.5824352060364859,222.5,88.5
198,,0,0,1691257116911.901,40.561767578125,263.5,88.5,9.513,0,1.434700581569147,231.0,89.0
199,,0,0,1691257116940.398,28.4970703125,272.0,88.5,8.5,0,1.0,239.0,89.0
200,,0,0,1691257116970.991,30.593017578125,281.0,88.5,9.0,0,1.0,249.0,89.0
201,,0,0,1691257117007.215,36.22412109375,290.0,89.0,9.014,0,0.7883824968414542,258.0,89.0
202,,0,0,1691257117042.845,35.6298828125,300.0,89.0,10.0,0,0.5,267.0,89.0
203,,0,0,1691257117070.739,27.89404296875,308.0,89.0,8.0,0,1.5,276.5,90.0
204,,0,0,1691257117110.177,39.43798828125,318.0,89.0,10.0,0,1.2758104513180253,285.0,90.0
205,,0,0,1691257117143.067,32.889892578125,327.0,89.0,9.0,0,1.0,295.0,90.0
206,,0,0,1691257117174.735,31.668212890625,336.0,89.0,9.0,0,0.0,305.0,89.0
207,,0,0,1691257117209.456,34.720947265625,346.0,89.0,10.0,0,0.5,315.0,89.5
208,,0,0,1691257117239.662,30.2060546875,356.0,89.0,10.0,0,0.5,324.5,89.5
209,,0,0,1691257117271.058,31.39599609375,366.0,89.0,10.0,0,0.0,334.5,89.0
210,,0,0,1691257117307.375,36.31689453125,376.5,89.0,10.5,0,0.0,344.5,89.0
211,,0,0,1691257117343.793,36.41796875,387.0,89.0,10.5,0,0.0,354.5,89.0
212,,0,0,1691257117376.665,32.8720703125,397.0,89.0,10.0,0,0.0,365.0,89.0
213,,0,0,1691257117410.958,34.29296875,408.0,89.0,11.0,0,0.0,376.0,89.0
214,,1,0,1691257117442.995,32.037109375,419.0,89.0,11.0,0,0.0,387.0,89.0
215,,0,0,1691257117471.843,28.847900390625,431.0,89.0,12.0,0,0.0,398.0,89.0
216,,0,2,1691257117515.241,43.39794921875,442.0,89.0,11.0,0,0.0,409.0,89.0
217,,0,0,1691257117541.513,26.27197265625,454.0,90.0,12.042,0,0.0,421.0,89.0
218,,0,0,1691257117579.2,37.68701171875,465.0,92.5,11.281,0,0.5,432.5,88.5
219,,0,0,1691257117613.073,33.873046875,476.0,96.5,11.705,0,1.162636717952355,444.0,88.0
220,,0,0,1691257117647.152,34.0791015625,486.0,101.5,11.18,0,2.8810743466565794,456.0,87.5
221,,0,0,1691257117678.055,30.90283203125,495.0,107.0,10.548,0,4.955274414757212,468.5,88.5
222,,0,0,1691257117708.455,30.400146484375,503.0,114.0,10.63,0,6.708203932499369,480.0,91.0
223,,0,0,1691257117739.928,31.472900390625,509.0,121.0,9.22,1,8.58022288283357,491.0,94.5
224,,0,0,1691257117775.734,35.805908203125,515.0,127.5,8.846,1,10.404326023342406,501.0,98.5
225,,0,0,1691257117811.089,35.355224609375,519.0,134.5,8.062,1,11.147542290345644,508.5,104.0
226,,0,0,1691257117846.684,35.594970703125,524.0,141.0,8.201,1,12.473501324572753,516.0,110.0
227,,0,0,1691257117877.38,30.69580078125,526.5,148.0,7.433,1,11.841640126881437,520.5,116.0
228,,0,0,1691257117914.771,37.39111328125,529.5,154.5,7.159,1,11.411195582207156,525.0,122.0
229,,0,0,1691257117941.193,26.422119140625,532.0,160.5,6.5,1,10.791021909261108,528.0,128.5
230,,0,0,1691257117973.329,32.135986328125,533.5,166.5,6.185,1,8.718863880150593,530.0,134.5
231,,0,0,1691257118009.303,35.973876953125,534.0,173.0,6.519,0,7.702103491257755,532.0,140.5
232,,0,0,1691257118041.507,32.2041015625,536.0,179.0,6.325,0,5.622363880945116,532.0,146.5
233,,0,0,1691257118072.793,31.285888671875,536.0,185.5,6.5,0,3.6153846153845848,533.0,153.5
234,,0,0,1691257118111.981,39.18798828125,536.0,191.5,6.0,0,1.3076923076923055,533.0,159.5
235,,0,0,1691257118145.477,33.49609375,536.0,198.0,6.5,0,0.49852724275079296,534.0,166.5
236,,0,0,1691257118174.426,28.948974609375,535.0,204.5,6.576,0,1.0354027349439219,535.0,172.5
237,,0,0,1691257118209.146,34.719970703125,534.0,210.0,5.59,0,1.2649110640673966,537.0,178.0
238,,0,0,1691257118240.951,31.804931640625,532.0,216.0,6.325,0,2.0,538.0,184.5
239,,0,0,1691257118272.841,31.89013671875,530.0,222.0,6.325,0,3.0,539.0,191.0
240,,0,0,1691257118314.746,41.905029296875,528.0,228.0,6.325,0,3.0,539.0,197.5
241,,0,0,1691257118346.549,31.802978515625,525.0,234.0,6.708,0,2.9651150929517995,538.0,204.5
242,,0,0,1691257118378.895,32.345947265625,522.0,240.0,6.708,0,2.2135943621178833,536.0,211.0
243,,0,0,1691257118408.292,29.39697265625,518.5,246.0,6.946,0,2.3717082451262845,534.0,217.5
244,,0,0,1691257118441.497,33.205078125,514.5,252.0,7.211,0,2.6879360111430772,532.0,224.5
245,,0,0,1691257118472.537,31.0400390625,509.0,257.0,7.433,0,2.23606797749979,529.0,231.0
246,,0,0,1691257118509.368,36.830810546875,505.0,262.0,6.403,0,2.4596747752498067,526.0,237.5
247,,0,0,1691257118541.175,31.80712890625,499.0,266.5,7.5,0,2.2674196148584063,522.0,244.5
248,,0,0,1691257118572.803,31.6279296875,493.5,271.5,7.433,0,1.8027756377319946,518.0,250.0
249,,0,0,1691257118608.982,36.178955078125,487.5,275.5,7.211,0,1.5807810658913573,513.0,255.5
250,,0,0,1691257118643.728,34.74609375,481.0,278.5,7.159,0,2.030258904551852,508.0,261.5
251,,0,0,1691257118676.831,33.10302734375,475.0,281.5,6.708,0,1.7999999999999887,502.0,266.5
252,,0,0,1691257118708.701,31.869873046875,469.0,284.5,6.708,0,1.6816819849907774,496.0,271.5
253,,0,0,1691257118740.887,32.18603515625,461.0,287.0,8.382,0,1.8027756377319946,490.0,276.0
254,,0,0,1691257118773.057,32.169921875,454.0,288.5,7.159,0,2.619113609135926,484.0,280.0
255,,0,0,1691257118813.437,40.380126953125,447.0,290.0,7.159,0,2.23606797749979,477.0,283.0
256,,0,0,1691257118842.413,28.97607421875,439.0,290.5,8.016,0,1.9089599560700459,469.0,286.5
257,,0,3,1691257118873.789,31.3759765625,431.0,290.5,8.0,0,2.2072349492059895,462.0,289.0
258,,0,0,1691257118913.334,39.544921875,424.0,290.5,7.0,0,2.4445060351935077,454.0,291.0
259,,0,0,1691257118947.332,33.998046875,416.0,290.5,8.0,0,2.432753160052034,446.0,292.5
260,,0,0,1691257118972.134,24.802001953125,408.0,289.5,8.062,0,2.0,438.0,292.5
261,,0,0,1691257119014.202,42.06787109375,400.0,289.5,8.0,0,2.0,430.0,292.5
262,,0,0,1691257119046.547,32.34521484375,392.0,289.5,8.0,0,2.0,423.0,292.5
263,,0,0,1691257119078.181,31.6337890625,383.0,290.5,9.055,0,1.2403473458920775,414.0,291.5
264,,0,0,1691257119109.653,31.47216796875,375.0,290.5,8.0,0,1.0,405.5,290.5
265,,0,0,1691257119141.348,31.69482421875,366.0,290.5,9.0,0,0.0,396.0,289.5
266,,0,0,1691257119178.766,37.418212890625,357.0,290.5,9.0,0,1.4908256020104473,387.5,288.5
267,,0,0,1691257119208.964,30.197998046875,348.0,290.5,9.0,0,2.0,378.0,288.5
268,,0,0,1691257119244.189,35.224853515625,338.0,290.5,10.0,0,2.0,368.0,288.5
269,,0,0,1691257119272.578,28.388916015625,328.0,290.5,10.0,0,2.0,358.0,288.5
270,60,0,0,1691257119309.856,37.278076171875,318.0,290.5,10.0,0,1.5,348.5,289.0
271,60,0,0,1691257119341.033,31.177001953125,308.0,290.5,10.0,0,1.0,338.5,289.5
272,60,0,0,1691257119373.343,32.31005859375,298.0,290.5,10.0,0,0.0,328.5,290.5
273,60,0,0,1691257119409.726,36.383056640625,286.5,290.5,11.5,0,0.0,317.0,290.5
274,60,0,0,1691257119441.212,31.48583984375,276.0,290.0,10.512,0,1.0,307.0,291.5
275,60,0,0,1691257119472.928,31.716064453125,264.5,290.0,11.5,0,1.0,296.0,291.5
276,60,0,0,1691257119509.578,36.64990234375,254.0,290.5,10.512,0,1.093998436555331,284.5,291.5
277,60,0,0,1691257119541.538,31.960205078125,242.0,290.5,12.0,0,0.5,273.0,290.5
278,60,0,0,1691257119573.28,31.741943359375,230.0,290.5,12.0,0,0.2853908964926775,260.0,290.5
279,60,0,0,1691257119609.195,35.9150390625,218.0,290.5,12.0,0,1.0,249.0,289.5
280,60,0,0,1691257119641.434,32.239013671875,206.0,290.5,12.0,0,1.0,236.5,289.5
